,terrorism,Turkey,Iraq,Iran,persian gulf,opec,blending,crack spread,crude oil,liquefied natural gas,liquefied petroleum gas,nymex,petroleum,refined products,refinery,residual fuel oil,wti,oil barrel,petroleum industry,crude inventories,lease condensate,hydrocarbons,pentanes,pipeline,GDP,recession,economic growth,commodity,price of gold,price of oil,price of crude,oil volatility,oil producers,oil exporter,oil sands,peak oil,Canada,Middle East,South America,Alberta,China,Australia,Russia,Arctic,oil rich,CAD/USD,CAD/JPY,oil market,cost per gallon,refining capacity,fuel efficiency,oil crisis,inflation,Gulf War,store oil,oil transportation,natural gas,the interest rates,world crude,supply,interest rates,endogenous variables,federal funds rate,real oil price,share of oil,marginal production cost,income elasticity,the oil supply,volatility,demand and supply,production levels,barrels per day,oil markets,world economic growth,impulse response function,var model,crude oil futures,oil prices,spr releases,Government Policy,crude oil prices,oil shock,us oil,american economic review,exchange and interest,the oil,demand shock,exchange rates,monetary policy,bureau of economic,global production,market uncertainty,market volatility,spot price,energy information administration,spr release,private stocks,crude oil supply,wti futures price,funds rate,the middle east,demand,federal funds,impulse responses,wti futures,supply shock,price elasticity,crude oil price,crude price,oil consumption,elasticity of demand,Energy Prices,scarcity rent,oil supply,oil production,oil price,natural gas production,marginal revenue,multipliers,strategic petroleum,gasoline demand,oil demand,impulse response,oil futures,interest rate,barrels of oil,real gdp,oil price change,run demand,chinese oil consumption,strategic petroleum reserve,Oil Shocks,OPEC_price
Alberta,0.745059522034,0.109282624833,0.574141561346,0.581349468481,0.628126361393,0.496088213724,0.775081378705,0.230622646049,0.0721790749308,0.555686397353,0.372705307929,0.173526447765,0.84000326959,0.427781541803,0.604310699291,0.318012315867,0.181004033025,0.253091902982,0.804738136679,0.10058456525,0.10800719437,0.734766841961,0.0846575375331,0.87157771598,0.423464914683,0.617078667145,0.700737442872,0.706469600232,0.783688728873,0.254511442344,0.138289935966,0.210386204228,0.826561825445,0.475373781742,0.439054426751,0.695598965968,0.889047467572,0.739934671037,0.790372495635,1.0,0.739632155463,0.631359401602,0.612240107276,0.219926709074,0.336430733365,0.293607538278,0.0709731909707,0.251121375919,0.301850778699,0.609289707896,0.45793478759,0.356324845167,0.422523500946,0.708084153249,0.705575970875,0.684121523003,0.597970425781,0.248593516876,0.375211073122,0.886183347629,0.366823939359,0.0708586602753,0.350731092917,0.120040436717,0.403697112532,0.146679250477,0.259223623024,0.136626727386,0.804599067348,0.18566155658,0.0887990817988,0.0505188746287,0.179790994938,0.497126811858,0.112760271681,0.179204321362,0.337822422312,0.093031301403,0.173012400245,0.675206223893,0.0273607647486,0.128185061366,0.254947343742,0.714986387326,0.133527491961,0.330227767306,0.0811658923408,0.754645313092,0.38731511248,0.723799418927,0.525099709088,0.430856332526,0.337629219549,0.563544485989,0.597498993719,0.0279851916305,0.380150062499,0.24551034414,0.0791872251482,0.326878815678,0.684600719767,0.753657060922,0.520693340105,0.49813514927,0.0811528396498,0.0643102555667,0.0400128462073,0.287715665588,0.243394788044,0.535486384765,0.370813775336,0.106177211244,0.200245019753,0.548635990749,0.754297792314,0.262783937833,0.442512316921,0.396896489126,0.699595929122,0.42217161495,0.267048254776,0.337790430306,0.684382422911,0.242278141623,0.49149957193,0.0330581210742,0.109186986087,0.674101510003,0.399739996681,0.0456615955777,0.404292968938,0.219876765126,0.539459449248
China,0.777028995877,0.0441147890768,0.589304535511,0.341734536867,0.752978436433,0.617767194505,0.701578521403,0.251192152962,0.189625208998,0.482485299546,0.368714733666,0.129284403077,0.802839492759,0.459937419287,0.583681298424,0.225419181942,0.0528547674576,0.0860084664348,0.749813999551,0.0484431479403,0.0582075961304,0.78098574266,0.0942263345551,0.803726746797,0.55192754797,0.575640336866,0.781689301938,0.741846643763,0.595253637825,0.104574521286,0.00425550035218,0.339423348204,0.781856844989,0.524950548012,0.287522120113,0.677642508674,0.766009491186,0.633711646462,0.795900625983,0.739632155463,1.0,0.587478285689,0.843117315349,0.053863356631,0.17686859612,0.247335050252,0.227253090429,0.381299059821,0.112753112494,0.579046821777,0.527430367728,0.541198691212,0.600928083909,0.769185506718,0.501337793516,0.80225113113,0.655596082435,0.0414760962659,0.512184649316,0.792155497449,0.197952183017,0.0234386073183,0.39234812781,0.30554813111,0.221675340667,0.0151079616499,0.00810299010625,0.310246534087,0.773029972633,0.405508395556,0.0897616408201,0.0687330929295,0.225852285557,0.525028146521,0.132946647387,0.12925773641,0.382171017932,0.0364607667303,0.203755824239,0.772565942125,0.11632979529,0.372601899972,0.448319576748,0.716013352477,0.245440419544,0.157575917785,0.034312401207,0.661064156305,0.588929271451,0.7391163986,0.654154682431,0.483222190948,0.397069595348,0.430839173667,0.656737291581,0.116359215324,0.410993170519,0.377365008088,0.125200660749,0.314298633224,0.643640681523,0.543612583655,0.524555374236,0.545901269242,0.100664411538,0.190942907617,0.193160969859,0.143803056854,0.121627789551,0.641472062148,0.0854434707195,0.217087969555,0.0955283588322,0.640702795075,0.807930108668,0.110153142703,0.542409047326,0.11946325639,0.718550410934,0.575034635808,0.36216894574,0.530532496208,0.706898326053,0.287253621634,0.346736366638,0.183553717343,0.0943618726015,0.504226529533,0.0870048575813,0.102204199025,0.563810212882,0.368473459775,0.32552628276
Australia,0.746484566958,0.0486794684538,0.608213063399,0.298858796348,0.513588065413,0.331970850577,0.634931036806,0.193208940037,0.182106216678,0.343666767343,0.389872529218,0.272994626982,0.813949056685,0.44130377754,0.481006890789,0.178602329892,0.311683496813,0.400894078249,0.789056918274,0.222611152922,0.0652454802097,0.72357732298,0.08655272249,0.740638649999,0.593673526035,0.457579639429,0.65165413412,0.462661589548,0.503954617466,0.440157986925,0.370842236702,0.102522474821,0.554992081932,0.472279184273,0.0589732683313,0.259650960374,0.81819648109,0.570914411724,0.681095274607,0.631359401602,0.587478285689,1.0,0.551704336443,0.0932863700548,0.321247837607,0.264720305209,0.354691088034,0.0219342757868,0.475472994723,0.362949274641,0.0281834545669,0.282437434921,0.195668199146,0.728265359559,0.166836535514,0.565162192898,0.488495740403,0.0230445365231,0.332752918411,0.768211582048,0.186293437818,0.102398115145,0.0441860890814,0.0728530114903,0.141429136391,0.113088029421,0.040466840135,0.0508319539147,0.620644232401,0.346045234432,0.0282373494816,0.0419643818796,0.0519477776077,0.427966890078,0.130474494009,0.119408122007,0.123255398105,0.346607235288,0.185233157405,0.702576819513,0.313422834544,0.0619577670848,0.0926988116287,0.730817435611,0.153734646541,0.0674454191778,0.0815138090579,0.761744234096,0.507527667906,0.681146347081,0.39977824705,0.542128927969,0.270902431688,0.475266018595,0.390679142401,0.054659793748,0.46684920636,0.123907159436,0.281081630108,0.0184804400765,0.585489512964,0.169717764812,0.301963819794,0.588726111552,0.149952626039,0.123260453942,0.163522124638,0.391474266697,0.368891915097,0.310417995173,0.0460519928795,0.150260568246,0.158967911716,0.402512945073,0.531783575809,0.415168295197,0.306224403244,0.167607735285,0.670848500656,0.410173825017,0.0978958069723,0.0748834170921,0.627224249332,0.0617437982179,0.11917127044,0.0128470357142,0.0612844992003,0.213012449164,0.0187647374504,0.273851631386,0.376958997099,0.379169649411,0.620728792818
Russia,0.765870101621,0.0215626970069,0.62273729758,0.331149047333,0.701534686314,0.673692293028,0.699317007483,0.144042556538,0.251945821053,0.446199915013,0.312878747446,0.143866849733,0.721915702907,0.424142312959,0.458194118087,0.190863384915,0.107251793345,0.015643001781,0.75157196602,0.0945370013754,0.0549054659711,0.780173135715,0.131688947665,0.782425061707,0.642453836029,0.376165614276,0.755727924678,0.673759704738,0.469659263544,0.00922951531862,0.0794617956939,0.326279104691,0.694858934439,0.60090026191,0.149366871626,0.468833416106,0.722820948268,0.641567456213,0.785160873792,0.612240107276,0.843117315349,0.551704336443,1.0,0.104666039129,0.145445836838,0.0996135955041,0.27732095406,0.391725603852,0.201110323872,0.423411893282,0.380335359024,0.506908299651,0.661478977632,0.761529895359,0.400942640014,0.739780434313,0.615740342015,0.0557792783594,0.523341744573,0.718603161383,0.296223449356,0.115611791545,0.357511395462,0.33023930289,0.216895693289,0.101993517332,0.0734895793067,0.213803802907,0.716288583916,0.513441033277,0.031473965577,0.0233093565276,0.177724420538,0.509757945278,0.197974598967,0.149902611974,0.337582515451,0.101880278638,0.00430076154475,0.761086990725,0.163644976134,0.268769333877,0.379584816643,0.707394804092,0.214729941087,0.18159240906,0.0998070416779,0.661212504869,0.597345617975,0.739009170428,0.545058138141,0.430008551145,0.415533252107,0.295429446611,0.655169844173,0.133039186877,0.424784113314,0.265684118487,0.101477294282,0.298303004092,0.655626708281,0.421423769674,0.520881852757,0.551830535106,0.0207441046895,0.0832221560608,0.239264451403,0.011856202869,0.0086793557764,0.563831948002,0.0125297236703,0.199459149382,0.0919950079332,0.537340027338,0.727962454213,0.0040871713293,0.494623230708,0.0868370298838,0.717362612736,0.452457325732,0.190751904542,0.42239207868,0.646203880715,0.249081401768,0.360576484372,0.0644707471363,0.182721409481,0.489904117521,0.0628604759369,0.151269098123,0.419427901536,0.44464365039,0.379461707633
Arctic,0.0405667218567,0.0141079892567,0.0337602599823,0.322046186244,0.0338566856308,0.0289756290844,0.249395068725,0.0233946144778,0.164902654751,0.244493109298,0.130171551387,0.0811841486242,0.0505295471638,0.0584666901356,0.00977231612152,0.22332888414,0.231271067721,0.245657164937,0.0462700316419,0.0678011619972,0.1467996702,0.12439641285,0.101487872099,0.133591544025,0.118350654073,0.202558680968,0.161806074714,0.13772659645,0.167017074956,0.202035392314,0.170268178532,0.0636839938274,0.152736957143,0.0559621674114,0.589905863253,0.229102456157,0.155816857369,0.151364798993,0.231696969956,0.219926709074,0.053863356631,0.0932863700548,0.104666039129,1.0,0.0922954002575,0.0367555812927,0.29019396593,0.17841396053,0.0576852146623,0.0275240221013,0.0516431067289,0.0840596031206,0.0442091307336,0.0429198434206,0.402073099549,0.0611350288274,0.255900362775,0.228616903796,0.191750718819,0.00583896057413,0.0462332350021,0.181704469369,0.194449524797,0.253525000238,0.312887177628,0.00513974428657,0.028362401673,0.00537330291255,0.0226290221383,0.144549498506,0.0218901998902,0.0223653805183,0.221991601292,0.30295674071,0.141987128521,0.0142298990531,0.150912392689,0.146430718357,0.179731377389,0.098120052363,0.0871767517023,0.157009522554,0.141997187409,0.0192897820391,0.0856536481587,0.272414553791,0.0250240758561,0.11810361913,0.037124752997,0.0710509499441,0.0621999188157,0.0742838615335,0.128788431475,0.0385509142697,0.146764341288,0.151743202352,0.0396362023193,0.0229118262337,0.142351510235,0.198803706836,0.190674991832,0.25019460513,0.159666292074,0.0394219858136,0.0448779111743,0.0204433598809,0.106437519321,0.228249876073,0.223020669768,0.0771626610751,0.0803737419927,0.123289976903,0.117384897672,0.0222621289976,0.00822656108822,0.222477725676,0.314673145682,0.00841536993809,0.0824236202344,0.198638557529,0.0678967968983,0.0759805899217,0.0831838851875,0.154314085718,0.0650596738273,0.186167231145,0.0405157354562,0.352693478898,0.139338804453,0.100367792088,0.193913216452,0.00402660903885,0.109059631557
oil rich,0.229539548954,0.074480438008,0.148708396294,0.140619333214,0.167450153505,0.0519065835786,0.306480335191,0.0592159045361,0.318704829332,0.289274365674,0.167946610683,0.126047523463,0.226570216408,0.0817848105097,0.15824571147,0.281642914912,0.355823049621,0.392259534194,0.333730175212,0.270951193778,0.281724228523,0.287644537066,0.0384191021176,0.281059284246,0.105949087839,0.301212029557,0.215528236225,0.0600081025898,0.419563204874,0.390463491884,0.363814889888,0.123623317919,0.166551478808,0.048413970776,0.0445360842947,0.0531704830405,0.378553056953,0.123296118212,0.223012272163,0.336430733365,0.17686859612,0.321247837607,0.145445836838,0.0922954002575,1.0,0.0475355053218,0.141073783506,0.223001148062,0.263383296485,0.21571128389,0.0669287504025,0.155952719433,0.0367490015017,0.230946565157,0.279295991251,0.0235743868621,0.0411752897743,0.096305287055,0.0957452419644,0.3666860103,0.0937810359814,0.0772224680594,0.117334964009,0.241727500411,0.295685944978,0.0724018591435,0.135803553695,0.0878544310301,0.322215647322,0.0408862344096,0.156299694336,0.294009188183,0.179225737611,0.140162390357,0.00316277483494,0.143979503305,0.156843202018,0.33865781047,0.138366428918,0.248164334793,0.307564217615,0.15910985876,0.335797797731,0.244601883953,0.0933199430842,0.306817281598,0.0190112923595,0.253009689085,0.113502851928,0.252130738884,0.10255264487,0.298967069945,0.0850757406542,0.410183796756,0.0332820589447,0.0995223536643,0.188332360177,0.00596944166919,0.073044961691,0.105313278426,0.144053241609,0.234286568467,0.151707716079,0.214391145396,0.219471109842,0.0682337160871,0.0294757584906,0.385143618503,0.36863404606,0.0307537282997,0.117430104763,0.298720277353,0.106967464095,0.078902611522,0.138402906671,0.397741445259,0.0650524457816,0.164005686775,0.176192872504,0.0513057766575,0.0568955252774,0.188894631112,0.312921981682,0.23016393878,0.0905194968869,0.235065228233,0.0796213980141,0.307505787836,0.16159638258,0.113910860314,0.023055783087,0.0160320383054,0.346598297209
CAD/USD,0.22283654368,0.0821178926406,0.187572058302,0.00294620646733,0.168169288271,0.119746057162,0.176520021942,0.14099805538,0.0987752449216,0.241389754515,0.132827632383,0.135610286002,0.303342727295,0.184788562862,0.214093021539,0.295647349251,0.187362890522,0.2484982252,0.175595166456,0.00967824792741,0.0304139204719,0.271400849914,0.00065342086284,0.196626620905,0.0983788797601,0.384658707083,0.252949712962,0.164384755845,0.359604370877,0.249094250716,0.210293884366,0.209382937037,0.239646887939,0.0944112828112,0.0855787123136,0.22301270414,0.311324854228,0.181904524181,0.215067460622,0.293607538278,0.247335050252,0.264720305209,0.0996135955041,0.0367555812927,0.0475355053218,1.0,0.03812330725,0.0294216375866,0.12797984053,0.116327023208,0.101945337241,0.0161157282199,0.0849419485386,0.161850515665,0.124785791702,0.309826097596,0.146927335038,0.112531267923,0.108634409994,0.305148717681,0.0211247926874,0.087834361797,0.0187417128676,0.0411293013674,0.185533302358,0.1580670253,0.154787632858,0.11444001318,0.225905886762,0.00557490036386,0.0348323305298,0.0289314313031,0.137557087841,0.0990984513932,0.0663322247477,0.0602074871412,0.0683769332213,0.164957314105,0.0502207132978,0.211498534584,0.112612647316,0.136541039775,0.0610463686443,0.160203259625,0.0342892061274,0.00429954058319,0.248741141503,0.127603392921,0.166001135039,0.232471847284,0.213549862822,0.147201703218,0.0658490848237,0.351473420117,0.114641630872,0.13527010936,0.135910048124,0.128789550071,0.109358599364,0.00371654157428,0.152698288025,0.237249042213,0.139281728043,0.134192288511,0.144980373615,0.00729648982825,0.0677563646316,0.247970656679,0.234733419139,0.259616917541,0.000475760541838,0.0230820538522,0.0536780564068,0.212094310566,0.222403657157,0.229225804216,0.0151617597636,0.119415596079,0.155898093675,0.0762698230209,0.0507432013554,0.0938917751344,0.272639926208,0.0102904353212,0.0664627418212,0.0946058894254,0.00105496459181,0.21231503522,0.0795755204943,0.247074980405,0.0752661153479,0.109552150886,0.090852645745
CAD/JPY,0.252669259828,0.0125048226297,0.247357315691,0.0452085907114,0.225515136492,0.135712761424,0.149519794761,0.122327015301,0.0969465746245,0.137803950014,0.147182713689,0.312077237698,0.208547545188,0.0685021912062,0.097215190057,0.0919599026533,0.0148606675375,0.109961449767,0.285357374383,0.204182508658,0.117021381973,0.275081251344,0.0205612350297,0.223199056033,0.310875541121,0.0652791489102,0.228739036175,0.0848251400935,0.134900793596,0.152594436311,0.15652085022,0.0395113585091,0.0860850901058,0.16961855573,0.373364555942,0.0965662957134,0.252049721263,0.0110401257223,0.183876194464,0.0709731909707,0.227253090429,0.354691088034,0.27732095406,0.29019396593,0.141073783506,0.03812330725,1.0,0.00322635102219,0.294984178977,0.0739815568862,0.0825230625892,0.0217656410819,0.148739717065,0.274507626905,0.152170886647,0.11698108723,0.0599057291668,0.116004863978,0.115646929632,0.253692192266,0.0671659642878,0.00256302268693,0.093812317999,0.0439841059067,0.181522834778,0.213042033953,0.00884875135561,0.0893049571444,0.173190801517,0.122278205967,0.0564341286827,0.14723599076,0.0208203556656,0.155277508163,0.141824403731,0.070009318106,0.00478817820689,0.19312958428,0.0955624903321,0.27635250693,0.189183924699,0.0836535901338,0.02357397705,0.290541803094,0.13619281256,0.067548828446,0.0429804321963,0.32651058427,0.25285985482,0.230482965993,0.118546683335,0.185032104787,0.200184574673,0.296253729747,0.0406763038206,0.0922790257824,0.190433619191,0.0290904799508,0.205377519937,0.130028582943,0.0346359236277,0.115519815676,0.0756277934104,0.258720302971,0.158467461415,0.00295313803975,0.0206289625801,0.117341469191,0.112788271942,0.120554193864,0.116570519522,0.335543280865,0.032320593815,0.017163669728,0.130284401159,0.138312022579,0.0157139756682,0.0124436450314,0.265753560959,0.172195451719,0.16875742485,0.074211887815,0.0918223193045,0.0683493096182,0.0239180999327,0.0921257309803,0.00635891770159,0.0173764289701,0.157559668252,0.392720898781,0.130495584623,0.231289520973,0.205645997302
oil market,0.259724294809,0.0468216738699,0.174231064017,0.0405645753979,0.243787738338,0.556488037676,0.290275009446,0.464804702235,0.900516522444,0.119233505905,0.322759833715,0.704047345484,0.337775278486,0.152906995995,0.369313916578,0.0977746246106,0.735875670351,0.769339947242,0.230190943202,0.173032533009,0.0942211784419,0.217955207317,0.1772368354,0.313141862355,0.213053898874,0.123660664092,0.23412738782,0.563052800184,0.0522107813982,0.777908862414,0.828854222732,0.312344013979,0.517363177826,0.328422952929,0.32796948704,0.509657952903,0.15538263805,0.204984983798,0.251624260436,0.251121375919,0.381299059821,0.0219342757868,0.391725603852,0.17841396053,0.223001148062,0.0294216375866,0.00322635102219,1.0,0.345027687563,0.441722905777,0.624769204718,0.646275695861,0.551562388447,0.201065071563,0.0743406040757,0.463732313509,0.53085461275,0.100582035155,0.544434354676,0.255224929683,0.328451830223,0.100524916898,0.277766455922,0.813933220542,0.0682762137581,0.00606155026924,0.101970613966,0.312023452942,0.398989946131,0.155397974036,0.0120427739178,0.396831848064,0.712145930167,0.241304335393,0.00262026145201,0.124307916431,0.712848153823,0.842407202893,0.166666537593,0.243632242699,0.826267859131,0.382878904742,0.756058320689,0.220454337295,0.122503913608,0.0695823148195,0.115410648622,0.348118552785,0.164584628354,0.260574809169,0.29567927202,0.196838578899,0.44621674919,0.223802060621,0.556434838403,0.150234092046,0.0954965046822,0.354834567492,0.0379807972334,0.302867004071,0.141806559072,0.237966094647,0.299402108915,0.212089989944,0.162418374072,0.0377835891406,0.0461025121745,0.736855753219,0.757775009867,0.702059010024,0.0582046051988,0.703719065651,0.026784573347,0.554804752626,0.603014224968,0.773284424448,0.361628508858,0.00552437309312,0.210884609534,0.484425995002,0.320977242637,0.765209484358,0.228046606277,0.861204341027,0.428049556198,0.449179774315,0.121513929697,0.135741407403,0.0107257796443,0.0947954973552,0.487997812607,0.218975505612,0.0850668970659
cost per gallon,0.430950948255,0.0195096778982,0.336982357377,0.125329788084,0.142063507905,0.0244740834207,0.278957397675,0.344987986692,0.404015049727,0.29829845988,0.0969564789612,0.419382676985,0.237480722981,0.235120178674,0.0222060989443,0.146520592718,0.355060558245,0.514521302314,0.398672015482,0.395483615934,0.0734882106991,0.329700591816,0.155911114069,0.378607908096,0.374459658765,0.176158700259,0.31537476481,0.00608058987685,0.398746316503,0.527715928921,0.492067063381,0.0761623402818,0.00530105599251,0.133258053898,0.317322534893,0.22211269573,0.477110598416,0.326967255955,0.391004677029,0.301850778699,0.112753112494,0.475472994723,0.201110323872,0.0576852146623,0.263383296485,0.12797984053,0.294984178977,0.345027687563,1.0,0.132772604605,0.511423617517,0.369448053575,0.108550026216,0.321444419245,0.149872576851,0.0526783314394,0.0346131613241,0.0943367456838,0.0338632927774,0.409883819052,0.132019029495,0.020889125076,0.00238169605109,0.353323291991,0.254404070921,0.12234768702,0.055691638298,0.379087360144,0.269151767653,0.202119889211,0.0686270298967,0.51242363174,0.275266583509,0.125280712934,0.110786068606,0.0145234214022,0.355253240382,0.480166688384,0.279013241385,0.324570297954,0.417657292979,0.27834348321,0.503691911471,0.442143791642,0.0508161215228,0.237111427952,0.0377769715811,0.454639058491,0.192055393405,0.394762985094,0.00787966187308,0.215875784431,0.0436346751709,0.473291866215,0.0874177670585,0.0212203118279,0.182913218243,0.204369542143,0.0748051134217,0.0741905847026,0.330351796401,0.142274843637,0.187829190565,0.339917847148,0.0180353429885,0.0285148739081,0.106425345861,0.406123581931,0.399353368943,0.312509455121,0.0488475678837,0.496807072975,0.0297194298076,0.2290442907,0.0475142154272,0.489753933559,0.0616003291787,0.0918480965572,0.441432227016,0.190610523276,0.29584775282,0.485978223431,0.309532933385,0.469739875631,0.035527029723,0.501076526745,0.0716011145747,0.269760636302,0.0655401685158,0.194221487886,0.199130253253,0.118273187531,0.724904367302
